 time[yr],type[tp/pl],particle no.,x[AU],y[AU],z[AU],vx[AU/year],vy[AU/year],vz[AU/year],a,e,inc[degrees]
         0.0006, tp,    23,   -0.000445004,    0.000897074,   -0.000000134, -152.307162959,  -98.237198757,   -0.005907083,    0.000858232,    0.200107008,    0.008121024
         0.0006, tp,    24,    0.000831970,    0.000410024,    0.000000111,  -52.803326939,  191.359877702,    0.004386727,    0.000863483,    0.201195359,    0.006838700
         0.0006, tp,    25,   -0.000928596,    0.000354225,   -0.000000116,  -89.670552015, -161.104557510,    0.007213849,    0.000868634,    0.201996416,    0.007437551
         0.0006, tp,    26,    0.000263077,   -0.000649551,   -0.000000098,  237.671826365,  104.499209960,    0.013015981,    0.000872295,    0.198701054,    0.008417581
         0.0006, tp,    27,   -0.001054827,    0.000009531,   -0.000000043,   -1.631997140, -172.882499586,    0.021416886,    0.000878102,    0.201307133,    0.007477367
         0.0006, tp,    28,   -0.000871282,   -0.000604529,    0.000000117,   99.210862401, -141.062063659,   -0.009150712,    0.000882918,    0.201188579,    0.006973340
         0.0006, tp,    29,    0.000800120,    0.000429699,    0.000000065,  -59.305862753,  197.344848735,   -0.021143379,    0.000887650,    0.200845301,    0.007979149
         0.0006, tp,    30,    0.000464574,    0.000810345,   -0.000000052, -190.085369695,   64.251739660,   -0.019933786,    0.000891783,    0.198892906,    0.007186435
         0.0006, tp,    31,    0.000144068,    0.000710515,   -0.000000091, -252.013893445,   36.958046624,    0.030552080,    0.000896566,    0.198699638,    0.009685252
         0.0006, tp,    32,    0.000910893,    0.000429956,   -0.000000059,  -50.329300112,  179.212490636,    0.023016527,    0.000902633,    0.201917857,    0.008460177
         0.0006, tp,    33,   -0.000821856,    0.000030992,   -0.000000069,  -49.177962104, -223.708069596,   -0.008880861,    0.000906730,    0.199906543,    0.005008847
         0.0006, tp,    34,   -0.000057149,    0.001075095,    0.000000137, -171.608479436,  -24.154500064,   -0.009913172,    0.000911631,    0.200022385,    0.007774077
         0.0006, tp,    35,    0.000666628,    0.000325024,   -0.000000121, -123.293996080,  219.457975253,   -0.008373298,    0.000915996,    0.198729113,    0.009692074
         0.0006, tp,    36,   -0.000806314,    0.000145663,   -0.000000030,   -2.709522734, -231.260950500,    0.025548466,    0.000920792,    0.198574632,    0.006419036
         0.0006, tp,    37,   -0.000695558,   -0.000682568,    0.000000164,  161.498084603, -110.877991631,    0.000830019,    0.000925740,    0.198820740,    0.009858543
         0.0006, tp,    38,    0.000451909,    0.000986404,    0.000000025, -165.610215187,   54.186831051,    0.000702295,    0.000930905,    0.199624151,    0.001356297
         0.0006, tp,    39,    0.000370912,    0.000969291,   -0.000000153, -180.493210110,   36.086393358,   -0.005506453,    0.000935544,    0.199064165,    0.009031397
         0.0006, tp,    40,    0.000463607,   -0.000977748,    0.000000116,  147.695804644,   95.801609422,   -0.009132886,    0.000940525,    0.199386090,    0.006499807
         0.0006, tp,    41,   -0.000463326,    0.000629819,    0.000000007, -180.649778970, -163.024847945,    0.019355722,    0.000945108,    0.198691070,    0.004657814
         0.0006, tp,    42,   -0.000146192,    0.000882009,   -0.000000105, -202.714604922,  -75.242739945,   -0.001551714,    0.000949919,    0.198579252,    0.006953878
         0.0006, tp,    43,    0.000752780,    0.000149213,    0.000000054,  -40.082210393,  244.825111958,    0.024049242,    0.000954983,    0.199109614,    0.006767444
         0.0006, tp,    44,   -0.000960974,   -0.000520005,   -0.000000086,  105.546632246, -141.396578928,   -0.012755050,    0.000959871,    0.199191004,    0.006619495
         0.0006, tp,    45,   -0.000913364,    0.000262290,   -0.000000039,  -16.458097711, -204.659320421,   -0.029150946,    0.000964493,    0.198606744,    0.009079276
         0.0006, tp,    46,   -0.000457360,    0.000679052,    0.000000026, -177.713468954, -155.346202594,   -0.025247484,    0.000969373,    0.198670670,    0.006220855
         0.0006, tp,    47,    0.001020198,   -0.000270845,   -0.000000011,   14.310787526,  184.600827171,   -0.012669985,    0.000974290,    0.198826417,    0.004135093
         0.0006, tp,    48,    0.000672335,    0.000449807,    0.000000065, -112.749250724,  211.157066850,   -0.017104606,    0.000979434,    0.199538991,    0.006505343
         0.0006, tp,    49,   -0.000332909,   -0.000755800,    0.000000013,  202.674730863, -120.090132836,   -0.021796514,    0.000984360,    0.199708924,    0.005526796
         0.0006, tp,    50,   -0.000751931,    0.000713956,    0.000000144, -101.966474259, -160.702247897,   -0.023427146,    0.000988799,    0.198691294,    0.009763106
         0.0006, tp,    51,    0.000620665,   -0.000625214,   -0.000000033,  130.540037862,  181.250620435,    0.000597132,    0.000993621,    0.198613152,    0.002158402
         0.0006, tp,    52,    0.000487681,    0.000847404,   -0.000000039, -152.226381310,  134.489045492,   -0.013607683,    0.000999546,    0.201185703,    0.004149631
         0.0006, tp,    53,   -0.001117320,    0.000239982,    0.000000112,  -11.546132253, -172.096250393,    0.020812025,    0.001003514,    0.199055880,    0.009599590
         0.0006, tp,    54,   -0.000686900,   -0.000953919,    0.000000109,  145.977866994,  -81.929882591,    0.004799515,    0.001008469,    0.199296013,    0.005780703
         0.0006, tp,    55,   -0.000340963,    0.001147831,    0.000000098, -152.973737848,  -59.862190691,   -0.000465233,    0.001013419,    0.199519560,    0.004689224
         0.0006, tp,    56,    0.000818846,   -0.000751354,   -0.000000048,   96.084598244,  151.767725106,   -0.008955468,    0.001017961,    0.198774934,    0.004169993
         0.0006, tp,    57,    0.000559999,   -0.001074740,    0.000000111,  150.441692058,   62.946649303,   -0.014843941,    0.001023895,    0.201305315,    0.007744416
         0.0006, tp,    58,   -0.000954939,    0.000004031,   -0.000000046,  -40.475836098, -206.546544997,   -0.016179979,    0.001028565,    0.200864121,    0.004817797
         0.0006, tp,    59,   -0.000404610,   -0.000749716,    0.000000087,  215.036659506,  -90.585717844,   -0.007513884,    0.001032560,    0.198858157,    0.005997936
         0.0006, tp,    60,   -0.000181389,    0.000988040,    0.000000096, -201.418315221,    3.728864197,   -0.015842209,    0.001038473,    0.201303557,    0.007929465
         0.0006, tp,    61,   -0.000918154,   -0.000094704,   -0.000000142,   57.610456290, -210.575254701,    0.018855134,    0.001042184,    0.198659137,    0.009517572
         0.0006, tp,    62,    0.001124946,    0.000482837,   -0.000000030,  -47.140957598,  156.898450990,   -0.003460237,    0.001048343,    0.201528609,    0.001771276
         0.0006, tp,    63,    0.000358813,    0.001206862,   -0.000000069, -150.058697736,   51.893752407,    0.024145712,    0.001052764,    0.200650007,    0.009404965
         0.0006, tp,    64,   -0.000149285,   -0.000835208,   -0.000000077,  231.045166851,  -48.295887254,   -0.023676979,    0.001057090,    0.199440435,    0.007624951
         0.0006, tp,    65,    0.000006229,    0.000861578,    0.000000107, -232.750616430,   17.171104850,    0.004520709,    0.001062047,    0.199670404,    0.007157494
         0.0006, tp,    66,    0.000059389,    0.001106872,   -0.000000019, -183.090330343,  -26.259796377,   -0.020850964,    0.001066432,    0.198602349,    0.006849524
         0.0006, tp,    67,   -0.000071591,   -0.000859593,    0.000000108,  233.662054889,   -9.790525452,    0.012173032,    0.001071531,    0.199156284,    0.007886651
         0.0006, tp,    68,    0.000743460,   -0.000575749,    0.000000142,  104.938527870,  190.451639042,   -0.013559080,    0.001076196,    0.198728547,    0.008958413
         0.0006, tp,    69,    0.000637166,    0.000669123,    0.000000052, -179.605941360,  129.145659509,    0.031138436,    0.001081075,    0.198802724,    0.009168326
         0.0006, tp,    70,    0.000465017,    0.001124937,   -0.000000135, -143.466495349,   89.308203157,    0.000320777,    0.001087387,    0.201994717,    0.006457235
         0.0006, tp,    71,   -0.000594329,   -0.001120310,   -0.000000048,  132.408868886,  -92.599649691,   -0.002660866,    0.001092001,    0.201457217,    0.002276868
         0.0006, tp,    72,   -0.000543178,   -0.000689752,   -0.000000103,  184.411206052, -141.072840662,   -0.009609001,    0.001095896,    0.199347913,    0.007177849
         0.0006, tp,    73,    0.001257853,   -0.000081016,    0.000000163,   33.740920456,  160.228006035,   -0.010981494,    0.001101831,    0.201691210,    0.008901573
         0.0006, tp,    74,    0.001068595,   -0.000674334,    0.000000057,  106.540138820,  124.353265042,    0.008197705,    0.001106696,    0.201701924,    0.003612559
         0.0006, tp,    75,   -0.001259788,    0.000406840,   -0.000000010,  -56.574004063, -144.595256806,    0.010502255,    0.001111025,    0.200562716,    0.003934902
         0.0006, tp,    76,   -0.000851634,   -0.000537936,    0.000000030,   78.035796186, -192.155135371,    0.025918622,    0.001116112,    0.201052234,    0.007174914
         0.0006, tp,    77,   -0.000967437,   -0.000587411,    0.000000141,   62.434850494, -175.098069691,   -0.014429746,    0.001121407,    0.201977581,    0.009332711
         0.0006, tp,    78,    0.000034374,    0.000949053,   -0.000000086, -218.312593287,  -19.577460221,    0.001958373,    0.001124832,    0.198921517,    0.005211784
         0.0006, tp,    79,    0.001270895,    0.000366611,   -0.000000070,  -59.038678705,  145.817132603,   -0.018109813,    0.001129737,    0.199032858,    0.007576303
         0.0006, tp,    80,    0.000105770,   -0.000942804,    0.000000110,  214.445305265,   49.417196569,   -0.015205973,    0.001134572,    0.198986590,    0.007369107
         0.0006, tp,    81,    0.000287932,    0.000988658,    0.000000069, -203.811764518,   22.053628132,   -0.012153684,    0.001139302,    0.198720977,    0.004729192
         0.0006, tp,    82,   -0.001311380,   -0.000182787,    0.000000019,   41.097278565, -153.106210004,    0.013103134,    0.001144236,    0.198888928,    0.004943729
         0.0006, tp,    83,    0.001285498,    0.000366308,    0.000000109,  -24.531247455,  155.387026199,    0.016067041,    0.001150207,    0.201174960,    0.007079803
         0.0006, tp,    84,    0.001339566,    0.000054962,    0.000000180,  -24.793346059,  155.133912184,   -0.013079400,    0.001153958,    0.198903888,    0.008623416
         0.0006, tp,    85,   -0.000827179,    0.000735963,    0.000000054,  -97.904779101, -166.299748627,   -0.018177909,    0.001158678,    0.198632061,    0.005688837
         0.0006, tp,    86,    0.000837609,   -0.000596604,   -0.000000067,  146.263777661,  146.596894176,    0.002089928,    0.001164708,    0.201058000,    0.003936323
         0.0006, tp,    87,   -0.000983917,    0.000983307,    0.000000176, -100.510436377, -113.482825121,   -0.005698028,    0.001168678,    0.199233577,    0.007431504
         0.0006, tp,    88,    0.000469845,   -0.001145270,    0.000000131,  170.511112567,   33.299797943,    0.000757996,    0.001174956,    0.202130690,    0.006149867
         0.0006, tp,    89,    0.001319009,    0.000021115,   -0.000000006,  -28.479529003,  159.788073280,   -0.011220052,    0.001178118,    0.198672578,    0.004059723
         0.0006, tp,    90,   -0.000962111,   -0.000427652,    0.000000107,  112.766928245, -170.014761766,   -0.021013603,    0.001183039,    0.198815033,    0.007667131
         0.0006, tp,    91,    0.000985229,    0.000579381,   -0.000000141, -125.976647400,  141.330081309,   -0.008953374,    0.001187796,    0.198644087,    0.008212234
         0.0006, tp,    92,    0.000936493,    0.001056224,    0.000000052, -120.628073576,   91.036496668,    0.019756364,    0.001192871,    0.199062973,    0.007971034
         0.0006, tp,    93,   -0.000566267,    0.001308828,    0.000000142, -133.641564144,  -67.431049872,   -0.014294954,    0.001197784,    0.199178830,    0.007677594
         0.0006, tp,    94,   -0.001256385,   -0.000668724,   -0.000000080,   59.373104078, -138.353257220,   -0.025102599,    0.001203284,    0.200466827,    0.009858363
         0.0006, tp,    95,    0.000406077,    0.001374266,    0.000000229, -146.160916171,   32.249669229,   -0.011696161,    0.001207450,    0.199089006,    0.009948197
         0.0006, tp,    96,    0.001008981,    0.000390002,   -0.000000004,  -39.450820937,  197.232481571,   -0.021243017,    0.001213447,    0.201343015,    0.006106118
         0.0006, tp,    97,   -0.001440477,    0.000240227,   -0.000000183,  -24.818508174, -144.991098101,   -0.006915929,    0.001217421,    0.199605182,    0.007663867
         0.0006, tp,    98,   -0.001001659,   -0.000886297,    0.000000112,   84.614429128, -140.020700102,    0.017184978,    0.001223424,    0.201846257,    0.007096583
         0.0006, tp,    99,   -0.001317508,    0.000507693,   -0.000000018,  -74.431610538, -135.016407306,   -0.022652419,    0.001227898,    0.201095268,    0.008428140
         0.0006, tp,   100,   -0.000585886,    0.000818637,   -0.000000072, -184.941922039, -110.430691461,   -0.009889234,    0.001232409,    0.200420544,    0.004693716
         0.0007, pl,     2,    0.001028735,    0.000655898,    0.000000000,  -96.116079108,  153.958441205,    0.000000000,    0.001242434,    0.020372229,    0.000000000
         0.0007, tp,     1,   -0.000496897,   -0.000485686,    0.000000014,  202.470062894, -141.697117437,    0.040595675,    0.000751090,    0.199208021,    0.009856482
         0.0007, tp,     2,   -0.000679945,    0.000601767,    0.000000040, -119.069596583, -143.597124110,    0.021032510,    0.000756872,    0.202138498,    0.007023992
         0.0007, tp,     3,   -0.000297691,    0.000819193,    0.000000110, -192.551249551,  -40.634516849,    0.006366227,    0.000761241,    0.200596869,    0.007273703
         0.0007, tp,     4,   -0.000673391,    0.000227215,    0.000000084,  -33.590132846, -241.675492779,   -0.019119511,    0.000765630,    0.199124262,    0.007555906
         0.0007, tp,     5,   -0.000706490,   -0.000174546,   -0.000000052,  100.835482419, -217.006806896,   -0.016557486,    0.000770502,    0.199176073,    0.006316278
